TJP1,0.27401546,-0.53642476,1.1591399,0.21323848,-0.44580436,-0.35567507,1.1304114,-0.52286893,0.5974627,-0.9922584,-0.33689934
MEST,1.092557,0.56270564,0.2024652,-1.0664977,-0.7706907,-0.50787485,-0.24796508,-0.7430546,-0.60128677,0.8542949,1.1958606
ALDOC,-0.77805936,0.097617954,-1.2145776,-0.06691322,-0.021272331,0.6634412,-0.27173424,0.7273553,4.283452,-0.39456168,-0.45778632
KDM5A,-0.97785985,-0.1374023,-0.37912685,-0.08047497,0.34583068,-0.25867286,-0.31794494,0.52245533,2.5585046,-0.5686784,-0.19005275
RAI14,1.2324808,0.2820052,0.52448446,-0.38177788,0.1711615,0.05946403,0.34817106,-0.525542,-0.13674231,0.7362685,1.1745113
BIRC2,-1.5356948,-0.33665,-0.9658615,0.93127865,0.092151776,0.6157011,-0.00875172,0.3761747,1.5096813,0.39224786,0.9184172
CTSL,-1.4621726,-0.045332454,-0.8088098,-0.24266124,0.38092902,0.7813393,-0.47161102,0.8003514,-0.8309964,1.3756384,-0.25811937
PAF1,2.0572062,0.58507913,1.2822613,-0.20689026,-0.5364452,0.090400815,-0.3999105,0.8882691,-0.828606,-0.1867603,-0.59402716
BIRC5,-0.2157422,0.950189,-1.20543,0.66828895,0.39717782,1.3929536,-1.3270916,1.0497993,-0.42076603,0.6617731,-2.1855314
RALB,-0.27098855,0.040972352,-0.11830735,-0.7706265,0.21214005,-1.089296,-0.42441702,0.25568718,2.1151347,-0.24632762,1.3973826
ARFIP2,-0.2745649,0.3642698,-1.1193334,0.79147345,0.015291154,-0.0666907,-0.9850162,0.36195028,1.7941912,-0.6308072,-0.9955951
ARHGAP1,0.58398056,0.392266,0.8599919,0.35076195,-0.007625923,-0.13864051,0.661783,0.029883876,0.19216377,-0.016515017,-4.2673616
CPNE3,0.5004038,-0.8091603,0.36879164,0.56862956,-1.8046566,0.7656368,0.593197,-0.06154865,-1.0766765,-1.0257094,0.45362687
ABL1,-1.7974855,0.2834112,0.8468441,0.4518037,0.21057738,-0.41783136,0.3148901,1.4029332,0.11388415,1.6240568,0.4769949
TRAK2,0.03589408,0.9869847,-1.9654603,0.6121271,1.0566291,0.7605361,-1.4797443,0.8031714,2.8377833,0.3187899,-1.5773635
PYCR1,-1.4386815,0.35106552,-1.5811867,1.8923761,0.8960886,1.052471,-0.39007664,2.0084102,2.1284869,0.24919975,-0.14529064
NUP62,-0.5818577,0.7084862,-0.89730215,0.25941482,0.20258509,0.6131653,-1.24337,0.26850384,-2.572547,0.19969931,-0.06903218
PCM1,-0.7942802,0.24420227,-0.060462266,0.17890818,0.8817357,0.6346332,-0.078418426,0.7598429,-1.2656589,-0.25937462,0.91578555
BLMH,-0.8926592,0.5562595,-1.4484729,0.29019338,0.3711565,0.2865842,-1.2798557,0.14457236,-1.1829357,0.47787523,1.6934229
MVP,0.8007579,1.0601544,1.5204487,-0.17944738,-0.22331515,0.28920805,0.8434256,0.6138486,2.8587427,0.6264904,-2.1726613
NUP133,1.030397,0.5917898,0.705088,-0.5696868,-0.00573349,0.2106695,1.0808166,-0.32790622,1.1164117,-0.3773288,0.23643412
PLOD3,-1.0807159,0.36631083,-0.27945942,0.29640794,0.18872671,-0.8182284,-0.72551244,-0.3153291,-2.6468024,-0.40117872,-2.4910636
PPP2R5A,1.201325,-0.1914698,0.071295545,-0.7226076,1.1347146,0.5017663,0.400962,1.0594945,-0.25485376,0.2719863,-0.45271352
NUP93,-0.27912045,0.5696885,-0.93600106,0.024541546,0.7881509,0.6009307,-0.42595816,0.86494285,0.18677533,-0.83843654,-0.005193111
ARL4C,2.4455574,-0.6136229,2.937759,-0.65078974,0.13499667,-0.39160573,1.0334527,-0.962521,0.8781088,-0.035481878,0.30957285
KIAA0907,1.0123631,0.18420771,-0.47673243,0.52570724,0.7519933,-1.4188049,-0.56190294,1.6517359,1.4295983,0.08388983,0.4547146
CRK,-5.1987534,0.0853346,-0.07584575,0.9212694,-0.73943543,0.5068113,-3.4018314,0.19867542,0.51560545,-0.8657475,-1.025982
CHERP,-1.1195911,0.17723976,-1.1071503,0.5633209,0.3852611,0.77402616,-1.5245608,0.71844584,0.7714627,0.8608265,-0.35389343
PLK1,-0.6074058,0.23763287,-0.042695895,0.6751469,0.28211376,1.8708816,-0.43929267,0.7486229,-1.5165701,-0.4074717,-1.0613706
TRIB1,0.6452165,-0.3979986,1.1120089,-0.19107398,-0.8191327,-0.24431296,0.95914733,-1.070468,-0.67326856,-0.581893,0.3131059
CDK4,-2.4453154,-0.23891671,-0.2741673,0.83327484,-2.0646536,0.41684565,0.6108446,-0.5790754,-3.1056848,-0.76132226,-0.187606
STXBP1,-1.368186,0.39067253,0.7442411,0.489147,0.4578615,0.7658864,-1.598061,1.1992916,4.394418,-0.34904763,-0.5010166
VPS72,1.6620073,-0.24358599,2.0822773,-1.1169115,0.29678634,-0.83563465,1.2345319,-0.581575,-0.41969976,0.107323736,0.91523075
HSD17B10,-1.134182,0.54372007,-1.7769415,-0.04402063,1.2471008,0.06693531,-1.0588889,0.70711064,1.6695018,0.70658064,-0.66480064
CDKN1A,1.2011495,-0.2049495,-0.27646345,-1.1082494,-0.6957741,-0.581014,0.33853272,-0.20799175,4.760373,0.015252113,1.2940546
COL1A1,-0.7567131,1.6473157,1.8612493,0.060097277,-0.32764167,1.265857,0.40944773,-0.53132915,4.024375,0.18670915,1.9877175
SENP6,0.7386527,-0.49810612,-1.1228824,-0.1656973,0.66375315,0.18027258,0.28176594,0.4056525,-5.8323555,-0.44430995,0.9683969
ACBD3,-1.3887496,-0.4773271,1.693074,0.41666618,-1.066447,0.76752734,1.1447853,-0.4887169,-0.35003018,-0.98382497,2.2120204
CSK,-1.8498533,0.109094165,-1.5210973,0.34330952,-0.53692913,-0.14578402,-0.119756006,-0.008385688,-1.2018535,0.3276313,-1.6322159
CSNK1E,-0.69753367,0.3480345,0.87110007,0.19738668,0.36267936,0.60500914,0.3647702,0.28698444,-0.8669095,-0.40574712,0.38365352
TOR1A,0.92755616,0.25750634,-0.7224095,0.07969567,0.031953588,-2.2758033,-0.6180179,0.5620354,-0.13945395,0.2298849,-0.241053
TRAM2,2.6122808,0.2991085,0.54010034,0.028971419,0.19798951,0.21337111,-0.40452543,0.19135056,1.905986,0.052650593,-0.7325326
TCEAL4,-0.7823508,0.1720927,0.29408953,0.39526206,-0.7849342,0.06762861,-0.11877599,-0.23705171,-2.7855034,0.0429646,-0.8129847
GNPDA1,-0.5340518,0.2818364,-2.3420277,0.1825352,1.434742,0.46138197,-1.4307716,1.2524594,-3.5397034,0.059984088,-2.021671
RGS2,1.0194782,-0.05428053,-1.3105838,0.5217991,1.0792518,1.4161005,0.15147057,1.4165998,1.9253503,0.2242038,1.9346652
ABCF3,0.081907675,-0.7563268,-0.29513583,0.9605391,-0.8943253,0.4071072,0.7730164,-0.4877163,0.3899756,-0.68570024,0.3787079
TCERG1,-1.0472059,-0.14709595,-0.701122,-0.21099675,1.0425352,0.26280954,-0.09329875,0.49038428,-4.093939,0.1275102,0.510502
USP1,-0.5799327,-0.33105266,-1.4496437,0.99487424,-1.1706243,0.2965584,-0.58672976,-0.37923774,-3.8894894,-1.0455399,2.2090626
KEAP1,-0.700009,0.22633077,-1.356089,-0.006899387,1.5275582,0.5464659,-1.6472194,0.82697916,-6.251163,0.4324777,0.21533261
KAT6A,-0.882081,0.29108387,-1.2220185,0.5648756,0.0820743,-0.7307325,-0.4194939,0.42500445,1.7136216,-1.0385157,-0.9074478
MPC2,-0.38106272,-0.005112164,-1.2565596,-0.37127754,0.4932577,-0.19914961,-0.32699475,0.6567306,0.8822888,-0.69276357,-1.090264
MYC,-1.2221069,0.15694633,0.002800446,0.40369335,0.32353333,-0.6335558,0.47325486,-0.16011699,-2.1413743,-0.31162202,1.1884586
SLC35B1,-1.2342964,0.08744232,-1.9944386,0.54010403,0.9820075,0.3298266,-0.3002635,0.91225386,-0.9108075,0.025547035,0.42099452
PLSCR1,1.7215865,0.8352471,0.3772568,-0.43082023,0.4061348,0.14348714,0.42077738,0.32154453,-1.820474,0.4278814,0.96829844
DECR1,1.4142909,-0.18392533,0.9934218,0.49267757,-1.2340044,0.8426659,1.3067997,-0.5731509,-2.0346184,-0.8166504,-0.4717509
ERBB3,-0.433593,-0.4901709,0.91073704,0.7162088,-1.5549183,0.919515,1.4260277,-0.24297124,-1.0171144,2.1256611,-0.03334257
PRSS23,-0.584387,-0.55116254,0.021284088,-0.4652983,0.31229877,0.051572733,0.2448811,0.7641905,-0.1042321,0.49449235,-0.37233096
PAPD7,1.1943104,-0.2978381,1.5616344,-0.67269206,-0.55307835,-0.0553168,-0.41929767,-0.5924526,-0.779268,-0.25140458,0.12959637
CTNNAL1,-1.1101569,-0.39897823,-0.10354522,-0.18242821,-0.22196469,-0.11536096,0.5750406,-0.009132981,1.548419,-0.53259826,1.5267782
IKBKAP,-2.5200274,0.23322266,-2.3922505,0.06098391,0.9505025,0.34088334,-1.6358798,0.13598073,1.1692284,0.38418642,0.70066875
PPIE,-0.9973881,0.43868434,0.6439812,-0.16646636,-0.10557629,0.3350696,0.908776,0.4124713,-0.29507217,-0.18920761,-0.5809613
DNAJB2,0.054982528,1.9763094,0.15909469,-0.48700124,0.18917665,-1.0561006,-0.1086971,0.122846216,5.5254107,0.014967591,2.099782
SNAP25,0.81897265,0.019766578,1.8842169,2.9507253,2.0163472,-0.61497253,0.71683633,-0.27626896,0.47292027,0.27606666,-0.12274319
BCL7B,-1.0936426,0.43002188,-0.56689143,-0.047430366,0.86688447,0.95169574,-1.3946332,-0.039919615,1.7419056,0.36798668,-0.14024575
GALE,-0.38212785,0.50515276,-0.27144063,0.62930065,0.19582322,-0.3245653,-0.7845787,0.02779074,0.10866618,0.07093875,-2.9739285
HMGCR,1.6741471,-0.40285757,-0.71699214,-0.73249054,-0.034102187,-0.6999829,-0.42606252,0.9697302,1.0639842,0.3822178,0.26466513
PRKCD,-0.7922638,-0.030569587,-0.32095736,0.66422206,-0.08278829,-0.9520478,0.29261956,-0.20274329,5.2825356,-0.19483782,-0.055307925
VAPB,-1.3926976,0.24170771,-0.7737719,1.1468042,0.20460941,-1.0437363,1.1239682,0.5696532,-0.21256644,0.166664,1.035774
MYLK,-0.058009386,0.35281146,-0.5517633,0.7344596,0.23400971,-0.027480453,-0.17507106,-0.05448015,-0.5843705,-0.30644286,-3.2236204
S100A13,-0.41172743,-0.55967027,0.4265272,0.44224727,-3.1084743,0.5950362,0.30332756,-1.2892795,-3.025206,-1.8532081,-0.056059945
NRIP1,0.5775705,0.064353436,0.7361082,0.8559344,-1.103727,1.4564557,0.8290608,-0.7782644,-1.0616181,-0.77212906,2.4039285
HTATSF1,0.91128623,-0.45388475,0.35014325,-0.7177134,-0.06017697,-0.49564323,-0.12237328,-0.008050934,0.5854273,0.52560437,0.48962152
ADAM10,1.8400755,-0.63989365,-1.4187044,0.18536448,2.8001304,-1.6064119,2.3205454,0.16175878,1.810281,0.1458936,-0.5668069
EAPP,-0.13100506,0.000399405,0.7354947,-0.6835154,-0.08949019,-1.0055323,1.1633543,0.6476813,-0.38258097,0.01668685,2.2893229
SERPINE1,-0.38371912,-0.29179755,1.3548429,-0.55416036,-0.65383303,-0.14751153,1.8921013,-0.22756524,0.12892717,0.12132998,0.17140421
APPBP2,0.9996779,-0.47568718,0.22601353,0.101393655,-1.868413,0.7530974,0.1996018,-0.8225699,-0.8363698,-0.6481497,-0.52200615
TOPBP1,0.24665174,-0.6293264,-0.684144,-0.093598545,-0.5682474,-1.9573969,-0.06655892,0.27978975,-1.0866514,-0.20967561,-0.29992563
POLR2K,1.1921926,-0.5058467,1.2069535,0.17017384,-1.169569,-0.37253258,0.6460549,-0.84569466,-0.3652154,0.027352482,0.28575367
ICAM1,1.8159659,-0.09980913,1.1191542,-0.9555957,-0.18333325,-0.12897393,0.2661792,-1.035991,0.81984955,0.2511685,1.0642956
NRAS,2.2847555,0.36029914,1.0160935,-0.86387944,-0.26128522,-0.76294833,0.6390839,-0.47370142,-0.7626817,0.4600378,-0.26529944
LPGAT1,-1.4921322,0.09083358,-1.644802,0.6577383,-0.34374446,-0.83638823,-0.13831906,0.52563536,-0.6817554,0.23653294,-0.5374905
PSMB10,-0.87662375,0.5209208,-1.4407146,0.3027854,0.50052905,0.7605441,-0.81899583,0.34627837,-0.5588614,0.9097644,-2.0655215
SDHB,-2.0503335,0.39716423,-2.122773,0.1674141,0.5695698,0.2722506,-0.5439769,0.93006855,0.09844535,0.002586439,-1.7586436
RASA1,-0.45568198,-0.32667732,0.045486122,-0.5227128,1.0239867,-0.13179448,0.40062422,0.320087,0.06457287,-0.44881606,0.45325196
GTF2A2,1.9477086,-1.0224309,-1.8398049,-0.07994923,-0.24724343,-0.2533394,-1.7783642,-0.13392727,1.5535276,-0.08821991,0.5992102
NPC1,0.51650006,-0.91198605,1.1399037,-0.08014615,-1.388236,0.12178929,0.8515862,-0.63544255,-0.031929187,-1.3829795,2.438875
GTF2E2,-0.47665283,-0.30723408,-1.6126063,-0.29291716,1.2469935,1.3307593,-0.6644411,0.78831255,0.4790785,0.27263135,1.5315343
RNMT,-1.8481294,-0.8982204,0.7092924,-0.2949522,0.5391779,-0.16972873,0.3771961,-0.18110591,0.02673971,-0.03822553,1.5703328
RBM15B,1.0147593,-0.41143772,0.21154521,-0.13526714,-0.90924466,-0.68515694,-0.16763726,-0.7007129,-0.1953449,0.080063075,0.7481514
OXSR1,0.1860668,-0.31957948,0.55304885,0.050425977,-0.5311398,0.33057147,-0.60281795,-0.42033368,-0.68577886,-0.008314552,-0.5396056
DUSP11,1.4703279,0.09805715,1.4732137,-1.0579576,-0.20100772,-0.59486127,0.35175574,-0.044339985,-0.5549561,0.21208322,0.98267186
CCNB2,-1.8166538,0.17082605,0.17358796,0.3886083,0.15786561,2.0149863,-1.1005571,0.7549734,-2.727976,0.52214485,-0.19453385
HIST2H2BE,1.6582693,-0.33655158,0.8773255,-0.7286104,-0.7332988,-0.913348,0.56061625,-0.8118099,0.12766752,0.36128855,0.32508346
PTPN1,1.0823677,-0.36166817,-0.18998109,-1.210163,-0.13551387,-0.20562214,-0.8248798,-0.011051536,5.5507903,0.37252024,1.1707686
TES,1.9265864,-0.5193963,1.5974396,-0.49883214,-1.2329692,-0.6189488,1.7708158,-1.0688866,-0.54732233,0.009820174,1.3392307
GFPT1,-0.6387128,0.12294387,-1.7323765,-0.24338517,0.94280744,-0.6187713,-0.005493239,0.4406184,3.0823617,-0.003575558,1.5409081
LIG1,-0.998183,0.19786759,-1.7773464,0.53019685,0.021840125,-0.78245807,-1.1307112,1.1676427,-0.6259843,0.041690096,-1.4692442
PKIG,-2.0918083,0.55232364,-0.7134619,-0.9272285,0.64198756,0.09699121,3.4469411,0.7405296,3.100119,2.322134,-1.0829678
P4HA2,1.1800804,0.48437375,-2.3506958,-0.56679296,1.3335307,-0.45138645,-0.8094438,0.06257118,3.7911284,0.25465906,2.1992214
EBP,0.093654394,0.11900984,-1.707052,0.033280745,0.18843308,0.8715887,-1.8980691,2.0745964,3.4727502,-0.15060899,-1.9982052
PHKB,2.2308412,0.7455083,0.084217325,-0.68677753,0.2590888,-0.76954544,0.29306304,0.15933737,1.1764047,2.0822701,-0.8115248
PIK3R3,1.3076284,-0.48011804,1.2906803,-0.7738837,0.31450385,-0.42832956,2.7969973,0.52086484,-0.48633707,0.40980506,-0.26388392
WRB,-0.22633876,0.39139557,0.43501315,1.1213923,0.28582656,0.51635766,0.011101842,-0.055254743,0.52880865,-0.37712997,-0.92029965
GPC1,1.8276293,-0.36169472,-0.10574338,-0.3839577,-1.1924214,-2.0218816,-1.0919826,-0.85417473,1.7537239,-0.2769432,0.035749495
SYNE2,-0.72256994,-0.18037736,-1.0411727,0.03472592,-0.11658576,-0.09348017,0.20128945,1.9121529,-0.19249134,-0.6501099,-0.2992006
CASP3,0.4220832,-0.69623613,-0.13938063,-0.18208827,0.37432793,-0.7260395,-0.8132764,0.07847236,0.3067539,-0.39639056,0.7422866
DNTTIP2,-0.9402654,0.028035589,-0.2087988,-0.2350851,-0.28180465,-0.31770414,-0.92858326,-0.20242761,-0.4305259,-0.17865403,1.3579826
ZMYM2,-1.3150358,0.88283575,-1.5744153,0.6017387,0.53637177,0.14314209,-1.8930378,0.68599224,-1.3527937,0.752496,0.04840119
OXCT1,0.4625079,0.9463219,0.2297438,0.3450835,-1.2572125,1.0541031,0.73471487,0.12287493,-2.2514482,-0.7640157,0.61172736
NNT,0.20241234,-1.1404433,-0.25060603,0.67187417,-1.2228651,-0.30730277,0.4915552,-0.28300425,-1.9982473,-0.93705153,0.41131893
MAPKAPK3,-0.6335215,-0.10137451,-0.29282582,0.19095173,0.14132641,0.19012254,0.21638036,-0.05702737,-0.37962604,0.3900302,-0.7821386
INPP1,-1.7998477,-0.11712547,-0.04283245,0.36734146,0.46506983,-0.51431274,-0.3100596,0.1304818,-0.7784362,-0.26932073,-1.7309542
SACM1L,-0.9775378,0.36039,-2.2801697,0.041228116,0.844748,0.84902906,-1.5657338,0.43501756,1.7425611,0.44869468,0.58883643
PRKACA,1.9383962,0.6249351,0.8271222,-0.48720133,-0.6793231,-0.5177368,-0.19513184,-0.50461376,1.5002137,0.106666446,-0.8691207
INTS3,1.4580095,-0.19321558,-0.21793516,0.5453544,0.74603206,0.36473477,0.21891445,0.484482,-2.466447,-0.88182306,-1.0686116
STAMBP,-0.05846318,-0.047957208,0.13950258,-0.66508955,1.0125402,0.596873,0.1926512,0.82057965,-1.1732541,-0.2311081,-0.14962754
GAA,-0.8441998,-0.63569146,0.55382997,0.746831,-0.8442164,1.6368831,0.8598797,0.7378866,-1.7197683,-0.7025293,-0.44132808
TARBP1,-3.7437532,-3.105447,-1.286218,0.97204846,0.5931293,0.1505662,0.8345662,0.2591595,-3.8783631,-0.1636785,0.258447
SLC25A4,0.17425308,-0.666523,-0.71604675,0.57395524,-1.7419744,0.97976696,0.085738376,-1.0773551,-0.40935045,-0.9678975,0.15922481
SLC37A4,-1.0928959,0.29210037,-0.846822,0.45396894,0.13064006,-0.19332266,-0.11679678,0.8555042,0.5419231,0.33442903,-0.9744421
PCK2,0.4229855,-0.14708567,-0.35081753,-0.40817782,-0.13953486,0.22996134,2.388912,-0.60108525,-0.89975464,-0.095241725,0.5684893
HPRT1,-0.43884096,-0.7011575,-0.11432648,-0.04006195,-0.7071472,0.528613,0.20955513,-0.25449824,-1.0355746,-0.6521063,0.74829364
FAH,0.62263787,0.14094785,0.44498146,-0.64495105,0.18231301,-0.051185526,0.8765189,-0.10468766,0.41725865,0.3490003,-0.4440633
POP4,0.32706225,0.4121681,-2.1279855,0.80682963,0.04738293,0.43428504,-2.2120104,0.12185391,-0.480434,0.45290196,-2.3382459
CDC20,-0.53766847,0.65624416,-5.6238403,0.13468885,0.5478512,-1.7082133,-2.310987,-1.9413911,0.7429736,0.22900537,-4.9435444
CYTH1,-1.1722364,0.0887669,0.65406024,0.18078423,0.70010793,1.277919,-0.20821407,0.84445417,5.423074,-0.231148,-0.53680867
DDIT4,-0.22683123,-0.4159434,-1.416924,-0.5816222,-0.46019283,-0.7248538,2.6235769,-0.62555325,0.47533983,-0.43521917,4.548662
MAP7,0.81370074,-0.36166725,0.2475152,-0.12968098,0.07482544,-0.9069252,0.9424758,-0.42618135,-1.0298246,-0.595018,0.46760404
NIT1,1.2655895,-0.03025447,1.4769577,-0.80979705,-0.18455252,-0.8050692,1.0278602,-0.68391645,0.6438494,-0.0937073,-0.05007065
NUP88,-1.3481323,0.12681411,-0.2408001,0.28526986,1.2174833,0.29309386,-0.28979316,1.0390939,1.168715,0.25946373,0.12866893
WFS1,-1.4297107,0.51342154,-1.1041838,0.5581517,0.31024045,-0.23214532,-0.4485442,0.9797527,-0.5969019,0.6450801,-2.5659933
ADGRE5,-1.5326633,0.39853197,1.5750277,1.0643815,-0.017558664,0.7764944,-0.058238342,0.88213897,-0.7045751,0.24329224,-2.64798
MSH6,-0.9849892,0.069938295,-1.0018237,1.0380373,0.54637444,-1.1043996,-1.956419,0.5670659,-0.44924206,0.07165864,0.027855568
FAM20B,1.1292171,0.52896905,-0.16908571,-0.45485866,0.5026903,-0.93323433,-0.7392991,-0.08794238,-1.5099537,0.7064073,0.21914667
PIN1,-3.6307144,0.7140604,-3.4246206,0.2538093,0.2680389,0.06742078,-3.85321,0.59796727,2.5575488,0.6595983,-2.2956045
ETFB,-1.7404032,0.61927307,-1.9250093,1.0050395,-0.21461926,-0.4621005,-0.059019364,0.79423666,0.12150372,-0.2168034,-2.9083228
FPGS,-1.5394125,0.4432533,-0.30651242,0.12778127,-1.4502966,-0.75243026,0.2537982,-0.92330426,-0.86829615,0.16196647,-1.6655861
FHL2,-0.26900586,0.087207794,0.7663717,0.03674314,-0.003919542,-0.121397935,1.8000114,0.17274056,-0.86108875,0.037720744,1.0445852
CRYZ,0.051234335,-1.2287432,-0.117191404,0.25138134,-0.81083614,1.1312131,0.1472758,-0.065274246,-0.8367013,-1.2451606,1.4082198
UBE2C,-0.44368586,1.080701,-1.0097239,0.5206563,0.9235585,1.9794264,-0.73366773,1.1458164,-1.3222845,0.61556226,-1.334843
RFX5,-1.2963313,-0.12410036,-1.7362803,-0.43808514,0.80528796,0.41810206,-0.17167476,0.6231181,-0.4590695,0.6281881,-1.5376322
ARNT2,0.85810757,-0.10666556,1.2758579,-0.8715311,-1.0985603,-0.73362994,0.7896124,-1.5503656,-0.29762498,0.0299965,0.57484686
PYGL,-1.694382,-0.51915425,-0.4485058,0.3645911,0.7249142,-0.6501578,0.14502372,0.67613244,-0.21063897,0.8848527,-0.47047856
POLD4,0.1117837,1.1493859,1.4213564,0.027125672,-0.35336083,-0.48644954,1.4939497,0.718922,0.17298791,-0.42735618,-2.2292295
LYPLA1,0.28241923,-0.7191671,0.29686755,0.3896101,-1.4560148,0.8024913,0.521769,-0.9484485,-2.564059,-1.4110962,0.74430025
ECD,-0.6385817,-0.19554187,-0.50545436,0.36477643,0.29788253,-0.97446513,-0.9523567,0.17803445,1.1396329,0.18659961,1.9946988
PTPRK,1.760808,-0.21197492,0.97006786,-0.18440478,-1.0463495,-1.0615569,0.4883368,-0.42693958,-0.17565012,0.25597906,0.4914443
TIMELESS,-0.79641795,-0.6699588,-1.984347,-0.09830722,1.4514661,-1.2302592,-0.27600527,0.65540457,-2.1782215,1.2389457,-0.76058185
STK10,2.4202967,0.107278556,1.4900554,0.051107924,-0.85099757,4.0522346,-0.02062004,-0.7864959,-0.8438583,-0.8374718,-0.48186803
TP53BP1,2.0538125,-0.21246296,-0.21203016,-0.31520444,0.096123904,-0.35675904,-0.6090025,0.8198171,1.0166665,-0.15520838,0.64144117
TCTA,0.42620546,-0.13057727,0.5000156,2.4435456,0.054329038,-0.33636475,0.6941521,0.053446144,1.1975932,2.1699984,2.0767558
PDHX,0.46035123,0.18724935,-0.70201373,-0.6530998,0.9189062,0.26250353,-0.7228239,0.20975834,0.07028687,0.8042698,0.6936157
KLHL21,0.06667952,0.020588636,-0.8272618,-0.1107512,0.95229715,0.19214807,-0.6147612,-0.007793024,-0.8071494,-0.4471106,-0.21885777
COG2,1.4200853,0.11508976,-0.33798853,-0.23777872,0.6686973,1.3551059,-0.42193872,0.11907591,0.8661876,0.3649295,-1.2674546
DNM1L,0.73252136,-0.3692148,0.6023375,0.88008,-1.4738698,-1.9375818,-0.048605964,-1.1879343,-1.0857184,-0.49855065,-0.9288579
PTK2B,2.164591,-0.5565496,1.9698774,-0.82269084,-0.31652132,-0.32202134,1.1657833,-0.61628515,0.15717775,0.34008855,0.19955187
PAN2,-0.38917258,0.090207756,0.49111128,-0.23477106,0.5188204,0.7021152,0.18569082,1.2613466,-1.5722498,-0.27506858,-3.3383512
CCDC86,-0.021284513,0.6662142,-1.2347494,0.5125846,0.8134457,-0.30364877,-2.214948,-0.28738266,-3.6465824,0.8607921,-0.31941277
TP53BP2,-0.6473719,-0.26257193,0.36149764,-0.41137743,-0.07543797,-2.2578254,0.59087384,-0.017951056,-0.5259414,-0.19064179,1.2204089
SLC11A2,-0.3701988,0.7305122,-1.4472477,0.2882053,0.56340045,-0.61344254,-0.3717664,0.8671854,-0.9036298,0.07425304,-1.7235532
SPTLC2,-0.7666281,-0.21383902,0.27921748,0.47228333,0.16705757,-0.71497643,-0.22919348,0.6412255,1.5821387,-0.41719663,0.54542255
KIF5C,-0.16551006,0.3367445,-0.49844015,-0.44993827,0.7513344,0.13003464,0.14954232,-0.18535286,0.98398733,-0.16977759,-1.3563982
RB1,2.050323,-0.09703902,2.6282191,-0.58640045,-0.069943875,-0.3058077,0.5759436,-0.55061775,-0.09079066,0.34108233,0.6557076
TBP,-0.588084,-0.058206163,-1.1229833,-0.057634413,1.0127608,-0.19729808,-1.0051886,0.7388953,0.42833728,0.051579807,1.2722744
HAT1,-1.3200574,0.5245032,-4.6811886,-0.20171136,0.76872903,0.093849435,-2.6139493,0.16815995,0.4417928,-0.466007,0.36895913
PAK4,-0.6445005,0.07197587,-1.6485709,0.7092706,0.3117888,0.7274065,-1.1271636,0.65539145,1.8943851,-0.1123033,-1.399476
TIMP2,1.9798046,-0.39564613,2.0529525,-0.6018906,0.07295559,-0.74094385,0.38150072,0.21235967,0.9099601,0.05786165,-0.8465221
RRP8,-0.26155737,0.77092874,1.6770843,0.33271962,0.08570489,2.3800395,-0.025822386,0.005385283,-0.51109624,0.5605944,0.7114404
S100A4,-2.7487779,0.3426225,-0.45668694,0.91213745,-0.34611583,0.05511774,-0.71433175,0.66084635,-0.3049721,-0.10583972,-3.476163
B4GAT1,-0.18500686,0.1461536,-1.8335329,0.8006799,0.74470997,-0.2596502,-1.8647494,0.5063817,-1.4993956,0.42704493,-3.425736
ABCB6,1.668111,0.5955989,-0.79890865,-0.060289785,0.24971884,0.146261,-1.2458168,-0.36960927,2.1886601,0.7449392,0.09791988
PMM2,-0.93180954,-0.62593985,2.4243658,0.03954149,-0.4103278,-0.013203649,-1.0772592,-0.7014357,0.41489217,0.27399638,1.2808453
MTFR1,-0.95494366,-0.175592,2.192591,-0.2981675,0.13340718,-1.0600626,1.0223607,-0.6666317,0.075407475,0.17299269,0.8952918
RFC5,-1.9941578,-0.70265806,-0.5976658,-0.37688285,0.1246378,-1.4836605,-0.92207825,-0.5161358,1.7786009,0.54133207,0.015481729
CDK1,-0.09262851,0.68672144,-0.52531177,-0.5907623,0.4791158,-0.27466542,-1.359496,0.67512983,0.13549179,-0.10788356,-0.18738292
ST3GAL5,2.3428483,-0.6566933,-0.30484,-0.7013901,-0.053467236,-0.69457257,0.8264513,-0.047702923,4.344352,0.12351201,-0.55547154
MAPK9,1.3222445,-1.0077418,1.301401,-0.9564704,0.317096,-1.1752329,0.12662733,0.35802782,0.4020376,1.3310989,0.075499475
TLE1,-0.57158494,-0.5230049,-0.059257686,-0.41041753,0.1617486,0.05439651,-0.6240108,1.8191429,-0.086723715,0.6120814,0.008087426
PAFAH1B3,-1.3214095,0.84169954,-2.4368074,0.46358055,0.49701786,0.050452728,-0.65216583,0.6480965,1.5178938,0.2725049,-1.9270775
IL4R,2.0930696,-0.47067386,1.8652918,-0.5421948,0.7097165,-0.53621376,0.2089455,-0.34651476,-0.8974913,-0.07053127,0.38787624
NPRL2,1.2045686,-0.24116701,0.5460634,-1.2213166,0.83174515,-0.30473822,0.7823392,-0.42065626,1.5771606,-0.2342738,0.018652428
CDH3,0.4288627,0.3134367,-0.18342023,-0.22993302,1.6792423,-0.9361594,0.36774257,-0.8165331,1.4812312,0.6210122,-0.5404057
DRAP1,-1.5900674,0.8203408,-0.96758544,-0.029681116,0.29798073,-0.07770465,-0.37350643,0.7598742,1.4151219,0.26518247,-1.8703703
